id,name,description,price,originalPrice,images,category,subcategory,brand,colors,sizes,inStock,rating,reviews,tags,createdAt,updatedAt
hf_5630,"ADIDAS Women's Adi Groove Blue Flip Flop","Stylish flip flops in blue perfect for summer casual wear.",74,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/244/image/image.jpg?Expires=1758108431&Signature=fLJT-khPF~ryY3G7mSaseFo-JK9wVayrg92igN8iwa4yQs8WJ8ypSo8S7Ol5mOvI8FwKd3k65kVTbLQjQIvpuRtdNt9X5KYr8K4V~etd30jMvDiok0ZpiwYUGy19eEIvrZXmoYiycu49sT5ubBePY37SjHyUMfc1JiRYkD0jxhpvLoP7Na5dJ61GG6z6K6VzpK1iBR8a8NjrnIZotX213ZU3UOjA7Qr5nsSmJjXY9sjpx6bLCSun-bN8YrCxkcXKXFSllQfmqq7WTEFsSgxB05OVhtR45Cll1XOU2ALgZTTx3FYg5tmeiI9kCnsgXSRVOkVO4l~eh9jz3diaHwLh0Q__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Flip Flops,Adidas,"Blue","5;6;7;8;9;10",true,4.8,103,"women;footwear;flip flops;blue;summer;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_44517,"Coolers Men Brown Pokar Flip Flops","Premium brown flip flops designed for casual occasions during summer.",91,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/245/image/image.jpg?Expires=1758108431&Signature=RzlbrIs5YX818o2Rd8A1FJ5zUulI4E8I7u5YXwG6GMjgrh-fUX4ytqNNYCxk892128BuVOKJSt9KG-Tp8UCfo5tf4ODu7mRIOSeH7eWnfsegGCmVXc94dlwZBba4J~~ScGDor6MMJJEeBFZXX2bTZoVhGVF2K-cDyCrifJlCr-5Xhk~7YFVGLooDjX1zbIVnFs6JOaUGpxNY3kgyGfojDGi0O3XBDc8Yo0rn-TmSl4sOBeP1dY11mm3A~BTPrKwoXcUW~VVbxDtNbAKs04QVz1LNho-RkZHeE98tekPUyq10V28ljCmc5e8MyweKJKdGOx~Dvai6-L1OezkjyhsfIA__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Flip Flops,Fashion Brand,"Brown","7;8;9;10;11;12",true,3.3,168,"men;footwear;flip flops;brown;summer;casual",2012-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_47392,"Baggit Women Beige Bag","Premium beige handbags designed for casual occasions during fall.",95,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/246/image/image.jpg?Expires=1758108431&Signature=hlOVWDQ3t5BibJgkBbUtTe7idk6rREhmWxhaaGhQfN~jMXOuwQi62cYTfTd8fNKG-Lk4TTu9ow~CDEjRauL0KGcbUNCXBFLZL59~EJSo8nzU-k7eXiut3Jcz5sj1kW4Cl0U~JB9~jUWWB6iF5PXcs1E~HJsnWH~d4yT7r65W7yw1Qa3I9J0Cf06cJ8bCaxyuZJSfKzTuynthfM1Z3WZHRnIdb0b9BMuzn9Gq6nVcX19f8OAOh2KCgjQlvQyPg35SzypVj3bd~vcWmZwXvKSx3zUXjLcnVWXQwB~GWt3kKAYocP6O8oEkajdVF3NoAwgd5JLOtqiW89aomkrjVrQyLg__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Bags,Fashion Brand,"Beige","One Size",true,4.2,184,"women;accessories;bags;handbags;beige;fall;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_50325,"Aurelia Women Navy Blue Kurta","Comfortable and trendy kurtas featuring navy blue color, ideal for ethnic activities.",68,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/247/image/image.jpg?Expires=1758108431&Signature=rQPM1GtuOHnRB6DHQoi7VwDZTM5WVtyps2Hw9PoFH~vaZOHN3frLN-1Yg-CYwjLdUvzhvbkZ8r8ZZfVuu0D9bDYWZtnEcUEAjEYENS9Ol49dFoUuQktSSs6q0yzyQIWlSpj0nGiTohfYIT9LkHv0Ync0fgzbzey~K8V9uri0Xn95b3mla1rCK-8ks7HMRy0ic0seLJn8kM9syA7XGO04np6Lvb2D9iAvLF7Nv3sLjf5-DSsqa-SbyupFrB4GpQUXtCzaVY87vm~N3nSmm7aasya~ufrgW2zGu28j94aOeKA0guhiRiBJhTAhIjDLbN4gk46r6NStK21tq4wX9TUdMw__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Navy Blue","XS;S;M;L;XL",true,4.3,49,"women;apparel;topwear;kurtas;navy-blue;summer;ethnic",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_8913,"Puma Men Cabana Racer Sketch White Sports Shoes","Stylish sports shoes in white perfect for fall sports wear.",91,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/248/image/image.jpg?Expires=1758108431&Signature=IsNH9r8ROpIXYBvRplgnqjbBSNWPPPsLxRK5xk4F-TKKoVFJ-EIlB-wNxOdOKsP2MRl9crkIzMqwAxD2vho-nunwxnJL87XlSfGENEQIfzzJ2X69xvM~LSq8noXBRx9yjo8VuJOMsq~aX4bQ~fyR7S92e2MY~nRI6lwBhk8KYeTTYZcCSMkIlxiCWisGoONs9o3TBIW~rOXI0RQR2GSGZ85e0ta6j-NhrS0iBVs51tgf~bDseIK~Wa4AOycKeTVE5~QwosSpq56QWfN9zmYCgktMtY54lovj2NwFRSqdZU6Fuf128NmeKr1T9NdagkwrOdV6eh7B-yQuDBwbJn3-RA__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Puma,"White","7;8;9;10;11;12",true,4.7,208,"men;footwear;shoes;sports shoes;white;fall;sports",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_16530,"Locomotive Men Check Red Shirt","Stylish shirts in red perfect for fall casual wear.",32.28,52,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/249/image/image.jpg?Expires=1758108431&Signature=mEjbMBvs6S-eYBb-cHuuftdmhdDwKgtjHsk5w95g~zBVERrsyG-wJv7skq3HYwosUySic2YZNGpgsE7ovms4SZKSGmgu9Zp77yXUBuQ609G3Pi--tkUOVGOJGdta7o7dWCkWCoAJcVK1Rmj1oD9N~M7mDfEFiBF5zcLZm2o0dL-hJCfX7Ax47-gITNWNzROzG2wggb04gPwYQZw2CvpIIdLPgvTonJBoyDky-cUpKxf68YGp0QMis8pDrfdONVNvVBpzUZdJiGUA~B2XO9JMBKMVVy16wHvJSgPAxqgYqgWQwusYLz-Usf0WBm89o3BZCC~f0V3IB3D8RU9MjwK8qA__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Red","XS;S;M;L;XL",true,3.2,99,"men;apparel;topwear;shirts;red;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_22705,"Nike Men White Capri II Casual Shoe","Stylish casual shoes in white perfect for fall casual wear.",23.28,35,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/250/image/image.jpg?Expires=1758108431&Signature=vgTfn2TxIPfcBx4w~e7FsjcvJv282ZNJYNS6TNc-d5iqnyDORmBYAUXIB8R1N~Q~miPQTo-~if4LscUkTAsTbd0OaN8~Lh~AN6JPV~pPkVkXvttsjEOz90a1Ooh3GN~PeVeMrr7KTyJQBIUVgMkJ74R8ljkMpWC3OAAI9MIStFq4PZC4SbJPk7GJk-D9JAWrBRCxyyxzzdDGPUsURo6PwY1ggsdqgFLWCDQA9ShkGimd7nyq73fOB6YQ~j-RlLslOpdJ~DLhqPZwGao2bPjIAjRe38ioohH8wAeW8W0iZFIwE5pe7oTucGbb5eEGRskrz-u-yQ7EhKuPyw0emuuBBQ__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Nike,"White","7;8;9;10;11;12",true,3.9,45,"men;footwear;shoes;casual shoes;white;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_7167,"Scullers Men Scul Purple White Shirt","Comfortable and trendy shirts featuring purple color, ideal for casual activities.",37,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/251/image/image.jpg?Expires=1758108431&Signature=NCAdfgB0wANhs96RKpWUVyQ7onzBueZw9~I1Aa5FmUzzfIJGpAecr3QyEdNhdwpTwiXD85CtXMXlN0ykMjAsF6NOjbAAVkHZrfd25aWCdsgN89H3zUWmIMj955ClOQ0YsKaoOAf84WQd5oJJhpkUHy79BSJZYWKf47R-SNuADu57GdlPiTknkAVhT0Qlnq~C5kyeA~8TYnW0oGCzAGA5L3tMPUqCALm6~i-10kjOI2LiwuCG3OfsmADjbLvM9ozwDwz4coN0Nlo9atWLGFgy4bLGVJ3qAxUOr2WTcUyud5X~XYWSQSmC5B1nWBAyLEFCmxK~7kwA1OsoODJWbFbBcg__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Purple","XS;S;M;L;XL",true,4.3,187,"men;apparel;topwear;shirts;purple;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_46240,"Fusion Beats Women White Printed Tunic","Stylish tunics in white perfect for summer casual wear.",52.84,59,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/252/image/image.jpg?Expires=1758108431&Signature=zCK0skFD6vrRMj5bjkJN0lh-CDfs~z1us4wSus2kDA12RdFp3uF9NOZFKhuXGc0mpzHCYzYuahCXivxpBtQAudd0lgpKnsQ1O9eBJoB3Rf5xyZfkH~UVOuUcuzWil5TYWdv0leQAAT~3mq4XsCn4yu8genYlIaOU42-a39qHUaXNgzGU546dFVqvigxH0cQWxbAIIkkQlT7VB1e72e47Wng8njvNvuu6ztNgvvybEOiGI1JI2Vu~70NcWsuYkLXzlhnVSHMmXZQPTn~Pt3xJGs7wGr0cD~-El4xfusmKk2DAlM3dwu5ybz-9I7uxjiQDmVUfqlfGyKRmvnXNRtEJVQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"White","XS;S;M;L;XL",false,4.8,13,"women;apparel;topwear;tunics;white;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_27277,"Mother Earth Women Blue Kurta","Comfortable and trendy kurtas featuring green color, ideal for ethnic activities.",59,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/253/image/image.jpg?Expires=1758108431&Signature=NYWjRdd5tkMMSHf0c7hnNyRZpgZbw6U8unlaqaSeTYOpGRm0mxM4Ft9LCaa12mp64KU8QDbvx2SGJdvjmEB65CS3K7rbkDCTKAIqGjIYp6UsruJJET5n4LcQKNANrxn9Tl0Uf3uwzCAGEdokAg8F4MDgU1Wv~AKJfy5EpCDrSg8NSEXrd0y9bJRPJOj4MknAClqD-zh5A~aYkSWixsAaf3l8P51ddT1TwPjMsWmEiTsg1wlHNjF7kpkkFsQn9G0dKwpGMreU7zJocH3InWt2HcZjt1aeijeZ7ffmE8LcpyhkqLR5UznsoDFE0G8Tahahjhls5jFakMNdbL470vmcug__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Green","XS;S;M;L;XL",true,4.8,121,"women;apparel;topwear;kurtas;green;fall;ethnic",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_13042,"Inc 5 Women Brown Heels","Comfortable and trendy flats featuring brown color, ideal for casual activities.",81,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/254/image/image.jpg?Expires=1758108431&Signature=gi7EJOJerGFHpy9jszm2IDNAyXPQXhlEN0OJJjbXdM8kCW8u-l-G3eIAtilQ3-tcTjUVtGAkL9RA1npArHhxTpaDrcmSsL6ubPISGXkTkpgJCGHI8KjuuzJJWXGL8JxttfuUEr7ia0H3f3k1LYZ8MXpy7fYv3-l7JLNlLbiLvxFB-XjawFpQJZ-UGVj2Yv9Sftp1bRidYET5VaOO2zJPCJsqvbv2a6OKHq44C6Cu6333S3008pQwbLjyFap~PEQpnZbF-Ho6Kyz2nq-L8hnQrt2JcPIjNXLPs~zPW9gDgfrKQzxYZXQy-4g-knwgKqoaACvq~aaCKqzB8vxGBNWiEQ__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Brown","5;6;7;8;9;10",true,3.7,130,"women;footwear;shoes;flats;brown;winter;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_6889,"Forever New Women Stone Cream Jacket","Stylish jackets in cream perfect for summer casual wear.",83,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/255/image/image.jpg?Expires=1758108431&Signature=AADpEeq99-cHDqsI-Z8~67dAiJDghjGBdLbTVLlVd030hpHcXmC~DQFfJwEfIB8wqLsU4rNieYi1feYGrz-67mKkS96LHZDSbbv0SslR29bt0xYtYSJIhI7koVsf2JeIfDXcwPlMNAuWOiUy9Qd3Hyh9Dj2dVSxPu45exrJt5dgHrQIMV-L2EuPYgJeiLyviAHY-WNwTsxVzLeG5IOg2ZCI7WDOvk127HGhdQ5NoI~Mt0iAIrPLr-mxtZc7wJ4wxkjG7RvrK9s4dn-uGeOuBuYK-4jNXUWhvJwdt4CvXLNaSJ9SWz~bqWXS2EhB-9Qyri8ahov2pXoVE3yq1BWwe8A__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Cream","XS;S;M;L;XL",true,3.5,54,"women;apparel;topwear;jackets;cream;summer;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_31312,"W Women Peach Kurta","Stylish kurtas in peach perfect for summer ethnic wear.",58.55,82,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/256/image/image.jpg?Expires=1758108431&Signature=J1d~hlbv0QLWq~gXIhyOGv2Hk8MOI0fUAvwvgGZywUnO4kEqaUXICpCbd8YM~ejV-n6DzUcCpNF0XlKoGVG573~2PNcCIKmXvR1Tm~4sQZyHCnExiwAhGhPL2EwYpINph5dXgozurEPqB6yk14k7vZTTyY23XuKugpqP60cmxATVCB8j3Pp~vW43N7bci0N8o1-BPKcE~WTIK4UaR4yjf-z1lNZurfQDJqhHI7lE5-BFmEWonzBUAXKkh8jCekfmQBefh-47QhD2Eb7G2KpXUhKvF9RPwY-g-bmDRjQKz5UwsF7yq~VSB~~fCTFGSszCmtJdcOxzi~SZ3r6k2oiuLQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Peach","XS;S;M;L;XL",true,3.5,206,"women;apparel;topwear;kurtas;peach;summer;ethnic",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_12190,"Basics Men Blue Slim Fit Checked Shirt","Premium blue shirts designed for casual occasions during fall.",38.96,58,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/257/image/image.jpg?Expires=1758108431&Signature=H78RN8q1RHY6b2guVOc6RVgc7faaHa6rEVTLZbXok6QngtN2tOlmxVHwQALQdsIQFHK0i-SLQE2J7Pgg5~~do4y6ThuSrX4AKBU~Ha5dXlwArXvbmtmsgFppYHs7-YDWBu1L0IM0lFvb3yG2B1LTY~1M6ofLGRmtu1AObjgI-rwa7tp1s2Vvwr3so68gKI0ZInrGppLTQu1b86OB5ZfTnQE3YJN1nf7qhsNYL9qY215PC-26B9t5j~GZM13gJR0stGRjB~s43OT4DSz6zJA3--FWGEtkZ-diTbxFqhkKXmhJ6p8yuJH8BMZRL8WeytE2VAbIdo9xMo20PjWka9kL2g__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Blue","XS;S;M;L;XL",true,3.8,196,"men;apparel;topwear;shirts;blue;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_55657,"Catwalk Women Golden Wedges","Stylish heels in gold perfect for winter casual wear.",30,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/258/image/image.jpg?Expires=1758108431&Signature=buRTfWJF1jZ5PbHyrFm-A5adqlHtY2iViq6Z7rcu5DrV3j~~SARHT~swg1n2ODOIIHaQ~iat9Se0RPqN6xxYCKkhKCe2jfEdRJgOZal~sRgemUncsnsf7FfUIqfpQ1OTdyURj3DBTIqP~2rq98ZKBcUHw9rShS3ElhrDw3fMNbHiePpsrWEm2fbZpvpxNqo0V9PMKol6OVLGeq2Zl6Nb00w-n7iEk356IrAUogSDGLM2FO9fwRjEApIa8k87OBoE719EeEXG1mPHW5KNEjZ1SwMqX9FEz1G1pi8zwu9-YG12u6WKCnr5wljL~VyFGwk9dr7GmhpWY2s8mA8h~xAI7A__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Gold","5;6;7;8;9;10",true,3.5,157,"women;footwear;shoes;heels;gold;winter;casual",2014-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_19578,"United Colors of Benetton Women Solid Purple Top","Comfortable and trendy tops featuring purple color, ideal for casual activities.",56,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/259/image/image.jpg?Expires=1758108431&Signature=FDYFhmIaqcISnV-7ZrFZnWH6dzmHWhBH7d6Ak~sN~HWW-r2arLDHGAZhcW8bpBILRm72j7XcdGHn6httdmkAH~cTCOI5tg4FSNAhubB43EG3blDP0Co4KlO8kPAdT5BMzx7B6rcEHFnu98hj0GCY6TAOp0aH9D8j6GVkOWTmcSAaXoyQt4QVoLfSf2xJTNb8FrCHLRp5OkabtXzJW9qiAyaBq0ANhjaYbk0anlc9Q9PU7Taf-UY7Lzt50bIiNqa9y9lzrPQjOfN5ZqPyuzrG8jNWrN832iP~HzO8ZiUcwdFmMnPOECx2Emqh8KknjQ~S9GzhkCalyJ2B788o9Cat3g__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Purple","XS;S;M;L;XL",true,4.7,100,"women;apparel;topwear;tops;purple;summer;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_27879,"Scullers For Her Women Blue Top","Premium blue tops designed for casual occasions during summer.",25.47,35,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/260/image/image.jpg?Expires=1758108431&Signature=hz-eb4fzbWi1~UxBs480c2q2e0ff8mgbsW24QYefvi5uPaPjlGLFQOaNymiRPTb7-iBjc97pOsy9XUu6Wro0bFWBpZfVefsTIJu~HdxOztGTvYZJkn71aXVA3xCTqrb-Q0ah~oywc72jA5qH~P~D6yNbOwvnPq~DAglvsAFPeHD-LBfAawZ1SFmhhppx-BCrqQFAMQ46gl9jlmV4ip~3rzfQQWqktz1DP7cgloJjxzp-CU4y43edN47eBc7lbs9iVMLrF9h-zIPHZuqy9I0Ffa7WADBBZdpNVO1cNnhguRWQ9GJS-dkXV9Z~2~JQdTAc5idYrtFXcAO9k7yKtVpr0Q__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Blue","XS;S;M;L;XL",true,4.1,195,"women;apparel;topwear;tops;blue;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_34452,"Rocia Women Copper Sandals","Premium copper flats designed for casual occasions during winter.",57.89,67,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/261/image/image.jpg?Expires=1758108431&Signature=ozVrpaieicZY-JEKxtoRA9W4TBruOKUzlqs~9FsCnK3mf1XujmXqU6jpY4DYlailRK8ujqedq96qMCxV8HcwDCkCWiwoXI5IqkFkjhEe06qOX8KJOhrQrZnFfnzYNg1~t5-1oBzf6gtcAO0Xzv9m3FJKZvJP~3ccWHUE7ZxNkzIjNRXohyDjIKUsoY~HaBGBjztVHtw2AEuq2gs2Rtq26dYoDGoUCQ7BkgyawR7C5PAza5y2pc4wJdDlt2CDDb1hcM9ef9WCl3rlfSzTxi73ie3ob9kfS0T48mdMPmQ8nwOP~e-bbszRAvmK-nFLEp1B1StUZ~~PKQGRSNvw~HCh-A__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Fashion Brand,"Copper","5;6;7;8;9;10",true,4.1,106,"women;footwear;shoes;flats;copper;winter;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_6287,"Classic Polo Men's Swiss Yellow T-shirt","Premium yellow tshirts designed for casual occasions during summer.",28.02,35,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/262/image/image.jpg?Expires=1758108431&Signature=Nu4Ouguy5wxhLiAevBlVtEAyka~qqvQ4Cy92FqkMo2sMeogGZQt3vuAWNCbUI46iT1uRPSvOE4W8gR9qzyUkb9pXVq~uEDSqiWDnX9H4oniT47OLXur4Xoflh7VSs01ML0K8USW7tvECmz79v1IhD4guzylzQPYmGVxpjbz8E~Zd9IhocOQSF-nfnPuszWksSvT3gpmtvtSzjV2UvCbpCu39DvOCS8MlRC9b-1XqbWcGrazGNhSjNBXVNT-9m2kcAQMFcjCdi7bwtXe133iK~Ry0AokJAuGIpspJdZPvZ7K81iym2BiZ3G5TTiqNZXdQ5r~39EAzjpMMGTSPIOqs1g__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Yellow","XS;S;M;L;XL",true,4.7,61,"men;apparel;topwear;tshirts;yellow;summer;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_7355,"Tantra Men's Black Sabbath Navy T-shirt","Premium navy blue tshirts designed for casual occasions during fall.",39,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/263/image/image.jpg?Expires=1758108431&Signature=rJkfWe6sYcYbnG6q8OhUoN4pOfv~iwXIQoiHwKicnqDNA142CtKOs1F5-X1BhMeo9KM-F0Xv0nMCjUTj9n7WPa-VmYvkh2nPWKKnH25bnjsJ76ABDvhYcWmXfwFdxuU2h0-Tm20~1rspGTWGvGBAT3qPaIvyO0Tg0nLh2u~Z1RR0pxHcJBHPBc4TCB4PQr0D9ougCFeLuMeSj8GRb86I4tPwAHEDvIc51BCxa423eICQrDf2sKZGjzYgiCVEbUe4Jau5-tXHaZ7AyXizNd~6eh7zADzjYNlFpfGSXThyKg3UWQyik-C2gqPaka37dHbyzGX5RkjOJCRoH98G2xW1ZQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Navy Blue","XS;S;M;L;XL",true,4.8,148,"men;apparel;topwear;tshirts;navy-blue;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_46072,"Lino Perros Men Black Leather Belt","Stylish belts in black perfect for summer casual wear.",26,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/264/image/image.jpg?Expires=1758108431&Signature=WD3pkvvpSQCezNKrMg0uVlxGx~I3Z8rxZKXfdwjsVGWcCel5vV9Ho7ixZ9Xjgyaj-POgMsXV7K--V1jdKRnJZoAH1uVtLVHgcdC1oRHzc9yAwNN~SXFgf~YtD-4xOhuVO3aaQhD0ljN2lf0lov4T7ulZbJdfBBnbkTqmVvu13Jsbjz8s3JLixo1enxWdnipjs6vmctUYwKueYbWpoc~Ohw15OPWZbwr-6Hm2o8N3aYmUiGTjm4DGv12rfLubMJqYtDu1pY6Y9hdoduKssYzc0by9Nj-Pc6uCO3aiuC1fZFGR-FXvC44qNqO1-hMwIm3-NpDgf~WFQO6cQwPrEiOpIQ__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Belts,Fashion Brand,"Black","One Size",true,4.8,196,"men;accessories;belts;black;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_22537,"Gas Men Eldorado Tan Casual  Sandals","Stylish sandals in tan perfect for summer casual wear.",65,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/265/image/image.jpg?Expires=1758108431&Signature=aJ~1-RgV8enqI4FJUA2eMUfvFF5AgTthVXIFzOimsi4b98tNOj6xR7sjBuk4iazJ7qIfLeNGLy4nCPp4bhoIXJ3USGQ01VEVn2DFni4mtj7aMzr23n8HIW0ciOEAkOpQ56c6xFRyx78KsoN6MFqahsMaWX9ikTOByC6ea52YPh1VfmFTQhdwOV9kz8K0p827uttPa5EjixGqqhQKWQeJIEX2Rjp0173~65EUvlNGdmNQw9lY3ItZIAT5nxr2FDgb86yKucPBMcEUNpWEmbfTjQWMJ25i-4Qle4oLjxeFN7TNVq3KIKKaw4wmvuVTCsKu5KVZRnx1dum1EGFxi0vR8g__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Sandal,Fashion Brand,"Tan","7;8;9;10;11;12",true,3.6,62,"men;footwear;sandal;sandals;tan;summer;casual",2012-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_28831,"Enamor Women Pack of 3 Mid-Rise Bikini Brief","Stylish briefs in brown perfect for summer casual wear.",60.55,78,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/266/image/image.jpg?Expires=1758108431&Signature=wSqu6ZYDbvWRpHLiJg~CcRkGS8y~ByhkOZNhT4gqZKUhn-wuYF9SdODN4ZBJa5-JIlidnNDbjvgjoppr0pC4FIWxkqYZTJ~qKHDOH9Z-u7xRwG6EhM~iKIO38~AHgqg6J7PS2SMZekH-JYk~VXok1aG2i6vY9BE2CL4R6aZwkN9fMKSeUNwwWusLn7-~vVTHTmylVKZ2T6S0QceNQh9ReJS~aZ1JjxU6hu15s~EG2KDOXPp2RIhSPJF47s3ZsQYL3~MnY-Y49ZnnXUZl4eDgf5KVtF8DC7PdPVWV5qpyqOYQ9yeyr6mOGUML5CjjBwD~aOL~mLD9I4gfaJG08eMouw__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Innerwear,Fashion Brand,"Brown","XS;S;M;L;XL",true,5,44,"women;apparel;innerwear;briefs;brown;summer;casual",2016-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
