id,name,description,price,originalPrice,images,category,subcategory,brand,colors,sizes,inStock,rating,reviews,tags,createdAt,updatedAt
hf_21174,"s.Oliver Women Stripes Beige Top","Stylish tops in beige perfect for fall casual wear.",25.36,38,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/191/image/image.jpg?Expires=1758108429&Signature=f7KQUxPJ4DCTxc6BSZ81Ur~QZAOuF2yOgg~NBM9oyC1b5sMcrsXxtBk9n-jXWsTjUv5TFN7Gv4IcROLn24eFKyVewv2J7coY1WSt9K1ifgvD6KONH6QP1eI6iK5Y5OG0ZCwRg9gPtJnZRceEjs5pvJInkDzaKwdV8CjE-DXlIKBpbR0YAdtrU~pp~jSrUFBB7Tn3vJqvpnBhOkMdnyZSjSC3RHve7xA4zCb5lT3vMDp2TxM-fj8bjAdza8q28bUM6gG1r0wkrIxgtkvFE0cjZadPzraRYlO67~DG5F0o~SexoB5Zt5KRu4-CTDi9vpNATSEKcpeeu7ECnz-nKvjBtg__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Beige","XS;S;M;L;XL",true,3.7,183,"women;apparel;topwear;tops;beige;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.527Z
hf_15341,"Nike Women Solid Pink Shorts","Premium pink shorts designed for sports occasions during fall.",71,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/192/image/image.jpg?Expires=1758108429&Signature=Ow2TT0NeOgv49W-mDI92FzLo1-JL41avXtbKTGbjeIkI088fKnhXJqfcviwoC-7WZjpRPSuLjaKuFRlGQ1hm4XqxaeHL96PaOeyEm2usEsc255cBL0EB0SvUKr15Z0c30LQHLAnpZPWshXSLX6n8wENkNafKVj8EKyAQcMQslehxpWeGAQgyOe2ENkI9SCIct7UxrtXpWDR~RYS0oL-kvWdSetOYPcMzKvYf~JIrC0~hlzvlf-aG~-YuF-ZiVM8mjJY8NxFoqvVCtOUbqrMlY5pMXNNei-SBX3s5WmVa84Qp-uDPqPeAquKyZDuiX60uTj3fjl1T98gQYcmpfokdNA__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Bottomwear,Nike,"Pink","XS;S;M;L;XL",true,4.1,23,"women;apparel;bottomwear;shorts;pink;fall;sports",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.527Z
hf_52486,"Red Rose Maroon Camisole","Premium maroon camisoles designed for casual occasions during winter.",77,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/193/image/image.jpg?Expires=1758108429&Signature=0LmOyDQCuZSPntKzfaBjYllCaZyYBVs5uL5qkfGl4TKb4vkyj-9-76AvsKmQoeDvPTdKPN1j1ckqBJheP1Kgi6PEQRkGj~aXy4a-zkJ2SLuEv7IehFn0gIcTgd-G~anj4rkpct6ZMf2QwHwVpqvZ3DEyWJjYKDEV~w0B91BhvEHsqmvYPKHdjXFptyeiCQ9SQXopO7j8XEJrGvRhumJF6ZfrWhuDscz4f~UKXAjOYfEaOvOw3pM9qFsHr~9Z1w8vWhIYBvicbeNwzatYu98ao8HSYICpux7bPG16SMRiquAiTjNlk6GXilW6z7gMf4L99ZLdb4~czub5183RmzX46Q__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Innerwear,Fashion Brand,"Maroon","XS;S;M;L;XL",false,3.4,28,"women;apparel;innerwear;camisoles;maroon;winter;casual",2014-12-31T18:30:00.000Z,2025-09-17T10:28:46.527Z
hf_47366,"Baggit Women Blue Bag","Comfortable and trendy handbags featuring blue color, ideal for casual activities.",24,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/196/image/image.jpg?Expires=1758108429&Signature=TLx2mVcJvRGWOtOytUvVkKGTDs845Xrn28xVbbrL9pOTsj2PSqmdjyEnqS2853v6hKS9Q92pMG8qZFxk0hDzlPrXFbdxh~xHdZo6aKuTclzmaduvjpjx6ban3e4fkTU3o43LMsYkNdhln3jQqKVy43-y7GoR6mm4MqWj-aTZSD5AkSqIPqeZ-pltk3EITBRUrmlh4kYtFBjkagi6J7XNZ1Ri8beIq7qSapYeEodue7ZCKESxdGyxm22l~MjaEqT8zRx~dZBTgrH-GkIZAZXSBjnM-ynJ3lgSZ2tCoE9sJ3uwXGx9uGHPdm80aPRI1YOBIwMYXG9kee7l9V-M-RQo5A__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Bags,Fashion Brand,"Blue","One Size",true,4,196,"women;accessories;bags;handbags;blue;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.527Z
hf_9835,"Little Miss Women Printed Grey T-shirt","Stylish tshirts in grey perfect for fall casual wear.",23.02,37,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/200/image/image.jpg?Expires=1758108431&Signature=yPK8zcUKdWKUQf442pzNSCWVKSI7cqpxTwMtbJS34jeu5hDb2I9paTt7pY1jlNtk5drjiH6Wats8LbNMidxM5gOvblaiohbFNz3LDKaFnlsfKaO9iynazpHzngmIbM0PdEX8Ir5WrbgV3ZhDTc4-vkvSJEAS72ilahZtmGdxV~DDl6tcE6I3k6f01u1uqxlImhgI-0GLL2YGAjlX9H87GPI-RTpblp3~R7TToIo9kNad9GNZkqeRERaAp-KK9qmw1l9QBm2TJ3Hy7FeMb4YaJTrNHOdJ6Ck4KP95VrUaDpqj8vi1oVH6y-IDvsiwo2Gz3-lp9Sdl9ID6uINKsAMVLQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Grey","XS;S;M;L;XL",true,3.1,42,"women;apparel;topwear;tshirts;grey;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_7193,"Jealous 21 Women Black Jegging","Premium black jeans designed for casual occasions during fall.",83,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/202/image/image.jpg?Expires=1758108431&Signature=c9G9IVOXk-dwYmhfr5B6fGJaZMBrRlOkDoBzwer5zMEnI4HLYOHHorCwwMyN7PBkMXNaFvS7T71kDnMI90nw~T4XGFO~m~Cu4jKGmqD~iCs-6Y-pt4GYSM91ag8aJvXLATUmWHffsYblj7~gB6FxTB~Z0CeRS69a0mfNqeRdCDfYr9UBiZeTEYcAxL8IINdqaH2kLQhE2MlGEa6FMwE1edufbs5l4CjeB8IHDJicpwrJqrSr83LzKfOUggaq9kGVY4CQwEZIiXOdoKci2d1LHYh9VprCmPrmIfGcUc9dcK6IAFgCOZjFa48outpKgjBE-vmN3cINVwCEW7zUHHNPMQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Bottomwear,Fashion Brand,"Black","XS;S;M;L;XL",true,4.7,81,"women;apparel;bottomwear;jeans;black;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_27283,"Mother Earth Women Magenta Kurta","Stylish kurtas in magenta perfect for fall ethnic wear.",18.61,21,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/204/image/image.jpg?Expires=1758108431&Signature=JGc-IU2SoxSy0At6vnSBzt3R56VBuBpqMuud3f70DuQ6hqesktCVTtCMCmNa~nBpn-Oz8TmXLf6EjQL0DVEHT6dXEaXqSDTs9Myc0QCrfTmFOEeuZux~B3b8ZLulEGYtr7-e0xGQDhYzeOb4Xkb9HU5VxxECnIyoiYhNABL3Zq909vERxN1dmKv5Qb3WwIvWZ1LKX-IWQ38~8GuleUp4qdecLlrRZfboAnpTCxfgIQSJVvuPrvPlY9RmBOZK2Euo7TUEHwKmhhtuANaCSb05kCARKoiDmswb5owiE1RaFkkkFyZTz7nR294PAlUxwu4ILrkxXpRO78t~54FJ5vLgCg__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Magenta","XS;S;M;L;XL",true,4.2,132,"women;apparel;topwear;kurtas;magenta;fall;ethnic",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_9009,"Murcia Women Snake Print Bag Brown Handbags","Comfortable and trendy handbags featuring brown color, ideal for casual activities.",50,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/206/image/image.jpg?Expires=1758108431&Signature=tWLFAtN~SyNyrYcUnSN-HrhfZGeNatoFBbUQavarSrVmwAkNwdMdYlkgIgPSJboQz9vNsTevd9xjNeJ1u-zG4UZXImgkEXKn~VXct0rGDqIwBSO7FLstgIZvMbtTipDnimzL~hgjYcoOlS6fYQuvbG2RWtaUzidcZs1-iaS7id5et0X4Uajiy9Ka3dasbqymppQ3a7Q7LMa8mdhrNWRnr6zo6vAhUBL-UcI6mYxmZgNi4vNKKkMIYzY0NMvAUa6o2AuH~wqCI55ohbj5u89b~P15C1I8krZ2Q9HKvFJEtkfrorfzjaSTtXE79US9q2rJ23Vsha41yECsWO7FA5U2qQ__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Bags,Fashion Brand,"Brown","One Size",true,5,47,"women;accessories;bags;handbags;brown;winter;casual",2014-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_42614,"Estelle Women Earrings & Pendant Set","Premium gold jewellery set designed for casual occasions during winter.",38.82,62,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/208/image/image.jpg?Expires=1758108431&Signature=jZiZGamodYPLyfyS2DkHaGx9lJsoGO7DsDvK2idt7TiVh-kCGMk2pAA93pEVzstaJTSosz7ZQpPlzI9mOGziiZ3ykLPWXqmUDOB~adLuI~QUjCv6j~C6UdXOzrfd4RwfC9An~rWpE-WCvWzMF3sOhEvQ5EBoXaRW1EwG4S~2gkKorkXWOcxO1yF~pzvnFwKwYO-SpCD1cUuTDqRfKVxRTjUpsgndv53qjB7Xg2eVdQd8-iZJVMRlQnHXR0nPWwh4N0CAqWBhV6H7BzbAjZxCd0kqsQo0r23uxl7eKXp021LoImoDj3-G1styA3lD5-RE808TqoEYaqPaTgvlAEOb7Q__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Jewellery,Fashion Brand,"Gold","One Size",false,4.5,169,"women;accessories;jewellery;jewellery set;gold;winter;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_12164,"Aurelia Women Voile Orange Dupatta","Comfortable and trendy dupatta featuring orange color, ideal for ethnic activities.",47.96,68,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/209/image/image.jpg?Expires=1758108431&Signature=sJmYTU0WV3bm3s1RC05E3O5aXWSqYMCrU5GqBjHGrbfOD4uHrhdL7il5uhbuSPXYsrg40vaJPwnS4SnuqymoFrT4t-b8D3hsgqes~ADM6MtPUo2fJiwlRLi2r1TVoPW9pUGgNVrQfy1LJ~R5ViAaBDOx8Y2sv57F7e1KsaNpZqr~gLd8cOghYn86tACWB0xavORrAhH5sL1oQqCgAAwhP5px9V1Qwt86eSiEeQn2JMZIOgsAX40LkBM3JDPPgFNlh5-S1aJSiasAuMMA3xKKE3c8A1zPDIfKMC~k6exn1H-1ywn5k-us0wzH7IDTZhexajHb6FuG06dUa~SlaSU~BA__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Orange","XS;S;M;L;XL",true,3.4,194,"women;apparel;topwear;dupatta;orange;fall;ethnic",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_26351,"DKNY Women White Dial Watch NY8472","Comfortable and trendy watches featuring white color, ideal for casual activities.",132,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/210/image/image.jpg?Expires=1758108431&Signature=ccdIBjl6ym-vgCq31meTcaHcUBgUNo-JIog1I6Kj4LXSQc~t5uS3Kp5BUK1TgrLbIvxbgL38OFdCqpV17YUc8rweGaWvUaYtqVbw08w0n84iGLrhGNe5Sw2Y5AGUtL~cc3ucsNaST4C5yWioWikYm8pJiN~sHCCoRlwMLkeQCDgYNT7Yft1fM8cQC3L4~Beiz0ptjebWBvWM4CgktnWRuu3pNY1U0B0sqcbqQJH0XAckrpJODGoYFchmeIx2bLcchhZjillhodK9miPif0e6Fd7XjUWvDPrTzhWgIV~2Vf4q9c1Zbac5jMIQ3e6Z9zY2~rzcCRFsBTv3RspD86gQQw__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Watches,Fashion Brand,"White","One Size",true,3.2,33,"women;accessories;watches;white;winter;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_46086,"ADIDAS Women Lavender Hagkok Sports Shoes","Premium lavender sports shoes designed for sports occasions during summer.",99,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/214/image/image.jpg?Expires=1758108431&Signature=jrs5hfwOQ9L8ypukTn~L~TxjhmmGfeZcdpYXVT99zL7mnB4gh-hNYaP71~DdnGWU9HG4NJU8OKzt033Ewa1N5zsqDY9f6QTupNLvaAFOBwzN5wQv79ZxsAaqPZRWlGPfl-WsfE-~S9Weuosz23PKtcDE4LDXNYfyZB-dm-GXiAmaWYu2fM3IPrHw-7EBSH966Kh2TgAXgu2icttN~LWLwlItRCZdj~nmuHZufCLVs4o2XP3y~h9hzzLfPolm7MMmk3brZioAUfF4euqngqseEFwr82fo444sZgYW27ywTYiNw1TtU2LxOdD4GKKAPHsl0Yg28XQmOeyAyBkHy3g~uQ__&Key-Pair-Id=K3EI6M078Z3AC3",Shoes,Shoes,Adidas,"Lavender","5;6;7;8;9;10",true,4,127,"women;footwear;shoes;sports shoes;lavender;summer;sports",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_51031,"Enamor White Bra","Comfortable and trendy bra featuring white color, ideal for casual activities.",22.81,36,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/215/image/image.jpg?Expires=1758108431&Signature=mgoicqozyr3ST~1jaAssnP0g945CkbirS39S9ddtvhxe2Mm3DGmIjl99-KrCS~dTgBF2zy2-ZcAD6Ubc3HebgQ~HXNTccAsdrVmIWSBDxQyNJT8ICwknAHaHs1HCDAho5n2zL7Fr-Xgk0oH10KNSllcs4YLDAKuK2q2ikD~xRAyQQkP1VU5q6xDXgwmEmpaCnZZe~RL9MxaYj3jHkIGglaFI1kY9lLx4ozHy55I5B-8rS9wWGtK9OLKRdbq92F6QLKIiBhUutmvx2uEgRh-bJhx-mTAYLL7RciL7kkU5ohIEj-1Cbr67HcpkGMOirzDvbavsP6ig5XckLofxvHSj2A__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Innerwear,Fashion Brand,"White","XS;S;M;L;XL",false,4.7,102,"women;apparel;innerwear;bra;white;summer;casual",2016-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_55491,"Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024","Premium brown lip gloss designed for casual occasions during spring.",74,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/218/image/image.jpg?Expires=1758108431&Signature=zDsJ2ofsMVfD3xMsI-N72iu40uk64ldHfN1OEmhreLYl1yLLzkxlxsz9FX56vGGLW-bhIjjEMk1NOKf~WKlISM55752Up2raSvx364qbEXyJWkcLqAntf6uI7LTwrNEzYIBM1CyC41ARS6-H2R5h4cpSAvE4-a7KSR76FEchORnrYQUBDSbTpK4jAUqeHwD~j9lBPD0DFSYq-5dGY10X0ypTD3KOI7Y7PIfKSD3ksZ6IOcsp9NjYg0frfsQ6K3PqSO~YmlA3vip5dx6P~7vXu~MPFkC8UwCxOxpAin2-uZHX3iu3Bq~ZWZk4wTVjbhC3Qy7BHfQyuG6dUgCxonQUSw__&Key-Pair-Id=K3EI6M078Z3AC3",Beauty,Lips,Fashion Brand,"Brown","XS;S;M;L;XL",true,4.3,168,"women;personal care;lips;lip gloss;brown;spring;casual",2016-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_3701,"Tantra Women Flower Heart Black Long T-shirt","Comfortable and trendy tshirts featuring black color, ideal for casual activities.",20,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/220/image/image.jpg?Expires=1758108431&Signature=0PIYDZLiwUNH4O9esCTeaGuDz54H2DinujemGq7HSrL-rREQfOLXiK37kBxk8FolgUP9pZ9XsWJV8~UD1c~IJKXvWqXSbhyYbFobUEkeXvuBLPomtXqE8xhdmJ8UDH7mnLXfOrYxeTdI59O0mj~niZdcUI8CxcEQriZylCrU0HgPJJsH1pTKyS7yWmCXeXI1alJHezGTXZd~NLfDCqvwgZHwEGXgMLSPX4gmFT8SLefpoWyXB4bIy3n4D2-11zlzLjiFuX8DNbpacJxnBKs8vIz4JOiEH5XB66Dl29NCwfND0fS9-Q0VANVB1hoNroDLiZ-vPjZvb5auXt6JR~mqHw__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Black","XS;S;M;L;XL",true,5,15,"women;apparel;topwear;tshirts;black;summer;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_42426,"Aurelia Women Sea Green Kurta","Comfortable and trendy kurtas featuring sea green color, ideal for ethnic activities.",31.51,39,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/222/image/image.jpg?Expires=1758108431&Signature=kwGZO0rrqEF9RHPa9EoN071K68c6TOb23nXeJJaDqEYANNG9HRAUvCNkzyUPcbGYfSsUZVGkhf-k2e~tOnWOY9PL96TRw0CJ7QEYVVpIOrrggBZvkXwTCuDP7p~MXOQT5hinMmOwrgH2~9gCNvljXW9YHp69dEd0xzYxdW9xXXCxZPMdS-L-4goRs3NMvBGEAOLPfMZe4U147llSYrng3OyHkfx8DF-XkbPl3WYicr7ogE9xuIZlwnc045gxOMouFCgGzCeVI20q8xs7UbMUZr2J~yNFX~dgejBXoITQ5keRCllcjt-IHc492dsql4Gvvm6Q5jwITKqEKsOYaDW5bA__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Sea Green","XS;S;M;L;XL",true,4.5,118,"women;apparel;topwear;kurtas;sea-green;summer;ethnic",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_56214,"Estelle Women Gold Earrings","Comfortable and trendy earrings featuring gold color, ideal for casual activities.",39,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/224/image/image.jpg?Expires=1758108431&Signature=sZ~KWd4JvzDk5LltZVONoBC-xHvJT2LNibApfpWNEttd-GMgYINtMvJU89C0g97lTKJIwO6-paB~DXYj1UnUFZ7ghZjC81QgBL4KYzP86OczI6oPg16PuMz-q46DOIyQI~PUfGWbjOEQHoQWBCtWnKP6KQuk1Ugn37puB-fki4IGEEsHWoaeoenxuUEB97QZxRKfI8aoVuyQ8wNaSptVtvTJOVhrDZQuNfcMdBVmiWIB4CrOkjda7kIgV3mD4wKW857DZG2yMEB8BsMQf~mcLdC~b~p~IyYEjYGprloncxeI6rvsdBDSIZ9MaVF~v~Evc1debKnB6AccwnjPEeo6CQ__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Jewellery,Fashion Brand,"Gold","One Size",true,4.3,54,"women;accessories;jewellery;earrings;gold;winter;casual",2015-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_10401,"Jealous 21 Women Uaine Purple Tops","Premium purple tops designed for casual occasions during fall.",27,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/225/image/image.jpg?Expires=1758108431&Signature=gU6BaJ69SqDgb5rY83e2fdq9wMheSc0UeAAFnJ~6UVBoBuAJwC1HC7agcoYSbBuYUn53aDsymxC9xqfg3n2FOs541nWHyUP~rCraOG7mAGTPwaU~z69vcxemEdj9T2D7aBpmtqA8OSjPy6HXVogKMjiHMTp0fFwWGxanZVqbS8jFCgbNhFxyqBwZ6MiYW3bbTA-u72dIdp4cH8UUibeiE9kTiFX-Tc0hBYst96sIClbTukTzY499U2Pkniw-6cmdalp5CIdASLC46PEkvetlI6lbRoVRD-ee5MWs9RZ29Vzfz6caw~KlTlS0ZVmyeyfwzfe6SKACNzjVp9IRopOapw__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Purple","XS;S;M;L;XL",true,4.3,60,"women;apparel;topwear;tops;purple;fall;casual",2010-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_40371,"Tokyo Talkies Women Navy Slim Fit Jeans","Comfortable and trendy jeans featuring navy blue color, ideal for casual activities.",86.7,117,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/226/image/image.jpg?Expires=1758108431&Signature=YgQQC32ILxLNPXVlucNN9yjcJWubfJTTNxXxacEuF8GlIrgQE39Q8SXcZi1EYhmoO-Ud~ikvUd6oGWieFgNQMUHY80VLuVTZmo6U~Rezr1XsquTrNym5xeG~W2dgHPjtZrjWTUj1baFhkMaJwPkh-C4K6QSualKKj~IKX5~zwpKMtcOgOU2r-9uOC87-SwwhW5MNsztD9jHLzHi4NjJ1orBNaVnGRBnp6HD~n0pU1wPY5Nlr9yzDGxy9LQPYrefeN03YlLzCQUOkTuxwv~XMOAVKcy7pzjBKpi9CtnWVQH8eaUDqTW4iOs7uESt-mL0iFPj4Nvq6~1VXTXTObVinRQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Bottomwear,Fashion Brand,"Navy Blue","XS;S;M;L;XL",false,4.1,21,"women;apparel;bottomwear;jeans;navy-blue;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_37223,"United Colors of Benetton Women Blue Top","Comfortable and trendy tops featuring blue color, ideal for casual activities.",59,,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/230/image/image.jpg?Expires=1758108431&Signature=tLv1HlJpPNxmv9q~ieHhYiDJ2i8nAwh23OqDCvNZFsEmNslWwcKqAPM1ViuZZpkDDRqWkTqoFXiQuOiSxxFwgUmRp6Tt-31HX~C4Z8zQjjeW~ynblMMhj1~5CoXKZHqLCbTkpXfzGYqJALDTizcfMuu7iO6EK58HhWA8e6YggKWRBQKQy4GfRtRuO-e39LpJzk4FQ2AmeL4gwDQZDIGQW8UYASOdv9ydBZtpWsbEjHSlttKv7KF5CUeTHl7eN~i2RI-O1NK~UHsSoNvOTme0q~XUI3RNQD3XzWXgT9aPK-gxfm-EwG51rPTZ7AK9jMfqxvXb-aNeF~8vTyQfURfYzw__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Blue","XS;S;M;L;XL",true,4.4,22,"women;apparel;topwear;tops;blue;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_32597,"ONLY Women Black Top","Comfortable and trendy tops featuring black color, ideal for casual activities.",24.64,35,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/233/image/image.jpg?Expires=1758108431&Signature=ZvClQAA3WUCiLTPOgMfx4VHutCpAMMYZr0EsN4NMqswEnEsPBAsqor6FYX1HAxssRrzXOMqiXxLBqXmut~-1Lau3zsmCFPxqMELkh8620-T4CTQxiyrJPBVr1n1MqxpZi6tFUhktnvKj4QhImplzk89NsnsQd2Sx7EeIe123Yn1XsakjNK4cph~6Ap4JeKs0UFQXc7ugW62z-CxlPoP~gelKRALX0k-JmbubTUG3EQFyxHZxkR2xv2SXGf0y0J~Mq8NkPin3S7OL0Rnp~o5P-mqgOJP4~BaKu4KX3LOISebglWV7AwunGSpln8OXFZW1CrWxETpQ0w1Fk4XMm~AEYQ__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Black","XS;S;M;L;XL",true,4.5,82,"women;apparel;topwear;tops;black;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_33445,"Baggit Women Lamboo Mayur Black Wallet","Stylish wallets in black perfect for summer casual wear.",32.7,38,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/235/image/image.jpg?Expires=1758108431&Signature=jMZUY8iKs9n5YJf7r8bB3t1XrfVAZh6Z-Kkwe5j2Nv-W5FpmXDN1QCcHoxpv~9on6-sUHnD-n6q4ATSIXRQCVLyfe7ojB70YcTI9j6bng8JOenXru9Q~RsBe6ILuj0NKSjK6pd6PvvXKLkbSWNSoS0oPODYhfYOFkupx3gP3luf92Ney6UA1SGJvueoqykIzSepoNe6JlG2SwUx5dmkdAI0kxZyL47ogrTsgHOmzlCr0Xt5bvTLERdmLNOWDUOKBR6yBPEMvvLvRjkob4zpUtLvCmOV9JfFbPuh~YsXk6eCIrIn0JMEka4pI-4vWneLnlmxsfO6Jy9zUuLvw5JBS8A__&Key-Pair-Id=K3EI6M078Z3AC3",Accessories,Wallets,Fashion Brand,"Black","One Size",true,3.8,131,"women;accessories;wallets;black;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
hf_57100,"Elle Women Dark Pink Top","Stylish tops in pink perfect for summer casual wear.",19.31,28,"https://datasets-server.huggingface.co/cached-assets/ashraq/fashion-product-images-small/--/3859c76db2f6f3d3b9a3863345e3ccdbff75879d/--/default/train/236/image/image.jpg?Expires=1758108431&Signature=k6tk3P2EeFrYbLm~0iy97Z8W4XNeJyDAjp6glF8aXNhDyxShW1bx-Ij73VcTwKfzJBbU-3J9N9Xb4ZIpwOs~lHWtM3EKm4iW7uAbaRagzvfBbOdHTeMSxkA4K1HU4TawqtGN8Q~H-ZOVva1bWc1QGrO5suyH~8AfX-YvpNVEtvFsf9W-PTd-bFnswSzeWttrSBLiUYNbM~mWfJUNlcnKzfHKxzT5UtftZiZqr9ULOKbU2UH9CxkU~4bY2O1H98Clj~ufpeeBFRjrWOtsSLYabC8PmtzOWmoc2s6nKgS-APmPVIAe0skIoZqJ24F0~9dYj9vPJWlctMa7K14klyFJ4w__&Key-Pair-Id=K3EI6M078Z3AC3",Clothing,Topwear,Fashion Brand,"Pink","XS;S;M;L;XL",true,4,33,"women;apparel;topwear;tops;pink;summer;casual",2011-12-31T18:30:00.000Z,2025-09-17T10:28:46.529Z
